date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:57:55	622004/622004	---M--	200	added ('OK')	image/jpeg	etag:%2297db4-5d8aea5bba300%22	https://www.signatureglobal.in/images/projects/the_millennia_ii/Millennia-ii-banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/the_millennia_ii/Millennia-ii-banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:57:58	285807/285807	---M--	200	added ('OK')	image/jpeg	etag:%2245c6f-5d9b4aea5dec0%22	https://www.signatureglobal.in/images/projects/the_millennia_iii/banner/DesktopBanner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/the_millennia_iii/banner/DesktopBanner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:57:59	319051/319051	---M--	200	added ('OK')	image/jpeg	etag:%224de4b-5d9b4d74c5d40%22	https://www.signatureglobal.in/images/projects/city-37d/banner/DesktopBanner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/city-37d/banner/DesktopBanner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:57:59	170946/170946	---M--	200	added ('OK')	image/webp	etag:%2229bc2-5ea6bcae72462%22	https://www.signatureglobal.in/images/projects/city-92/banner/desktop-banner.webp	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/city-92/banner/desktop-banner.webp	(from https://www.signatureglobal.in/css/style.css)
12:58:00	1048998/1048998	---M--	200	added ('OK')	image/jpeg	etag:%221001a6-5d8aea96dae80%22	https://www.signatureglobal.in/images/projects/the_millennia/Millennia-i-banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/the_millennia/Millennia-i-banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:00	1483785/1483785	---M--	200	added ('OK')	image/jpeg	etag:%2216a409-5d89ab40f0640%22	https://www.signatureglobal.in/images/projects/the_millennia_iv/Millennia-iv-banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/the_millennia_iv/Millennia-iv-banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:01	448455/448455	---M--	200	added ('OK')	image/jpeg	etag:%226d7c7-5d9d78a4c3740%22	https://www.signatureglobal.in/images/projects/global-parks/Desktop-Banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/global-parks/Desktop-Banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:06	429884/429884	---M--	200	added ('OK')	image/jpeg	etag:%2268f3c-5d9c626d81280%22	https://www.signatureglobal.in/images/projects/global-park45/banner/Desktop-Banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/global-park45/banner/Desktop-Banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:07	1149466/1149466	---M--	200	added ('OK')	image/jpeg	etag:%22118a1a-5f43fe135707c%22	https://www.signatureglobal.in/images/projects/city-81/Desktop-Banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/city-81/Desktop-Banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:07	1198663/1198663	---M--	200	added ('OK')	image/png	etag:%22124a47-5d8c08463b280%22	https://www.signatureglobal.in/images/projects/roselia-95A/the-roselia-2-banner.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/roselia-95A/the-roselia-2-banner.png	(from https://www.signatureglobal.in/css/style.css)
12:58:07	731900/731900	---M--	200	added ('OK')	image/jpeg	etag:%22b2afc-5d90dbe4be380%22	https://www.signatureglobal.in/images/projects/proxima-i/proxima-i-banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/proxima-i/proxima-i-banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:08	146944/146944	---M--	200	added ('OK')	image/webp	etag:%2223e00-5f0f15b7006c1%22	https://www.signatureglobal.in/images/projects/sg-prime/Desktop-Banner.webp	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/sg-prime/Desktop-Banner.webp	(from https://www.signatureglobal.in/css/style.css)
12:58:08	300585/300585	---M--	200	added ('OK')	image/jpeg	etag:%2249629-5d9c7ac1f3940%22	https://www.signatureglobal.in/images/projects/proxima-ii/banner/Desktop-Banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/proxima-ii/banner/Desktop-Banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:10	546574/546574	---M--	200	added ('OK')	image/jpeg	etag:%228570e-5da3c49868980%22	https://www.signatureglobal.in/images/projects/orchard-avenue/banner/Desktop-Banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/orchard-avenue/banner/Desktop-Banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:13	240423/240423	---M--	200	added ('OK')	image/jpeg	etag:%223ab27-5d9d6d9271840%22	https://www.signatureglobal.in/images/projects/sg-aspire/banner/Desktop-Banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/sg-aspire/banner/Desktop-Banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:13	414543/414543	---M--	200	added ('OK')	image/jpeg	etag:%226534f-5d97580089380%22	https://www.signatureglobal.in/images/home-loans-banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/home-loans-banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:13	787732/787732	---M--	200	added ('OK')	image/jpeg	etag:%22c0514-5d9630e45d300%22	https://www.signatureglobal.in/images/projects/andour-heights71/banner/Banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/andour-heights71/banner/Banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:13	721514/721514	---M--	200	added ('OK')	image/jpeg	etag:%22b026a-5d9dcb5e0e2c0%22	https://www.signatureglobal.in/images/projects/grand-iva-sector-103-gurugram/banner/Banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/grand-iva-sector-103-gurugram/banner/Banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:17	517825/517825	---M--	200	added ('OK')	image/jpeg	etag:%227e6c1-5df1d1023b7f2%22	https://www.signatureglobal.in/images/projects/sector-95a-gurugram/banner/DesktopBanner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/sector-95a-gurugram/banner/DesktopBanner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:17	1067368/1067368	---M--	200	added ('OK')	image/jpeg	etag:%22104968-5db6d9d20ac62%22	https://www.signatureglobal.in/images/projects/sector-36-south-gurugram/banner/Desktop-Banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/sector-36-south-gurugram/banner/Desktop-Banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:18	193108/193108	---M--	200	added ('OK')	image/jpeg	etag:%222f254-5f9c549cdc282%22	https://www.signatureglobal.in/images/customerbanner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/customerbanner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:20	246638/246638	---M--	200	added ('OK')	image/jpeg	etag:%223c36e-5df1f15735c7e%22	https://www.signatureglobal.in/images/projects/solera2/banner/DesktopBanner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/solera2/banner/DesktopBanner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:21	521284/521284	---M--	200	added ('OK')	image/jpeg	etag:%227f444-5d9db1bade640%22	https://www.signatureglobal.in/images/projects/roselia2/banner/DesktopBanner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/roselia2/banner/DesktopBanner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:21	995283/995283	---M--	200	added ('OK')	image/jpeg	etag:%22f2fd3-5d97275898840%22	https://www.signatureglobal.in/images/projects/synera/banner/Banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/synera/banner/Banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:22	625950/625950	---M--	200	added ('OK')	image/jpeg	etag:%2298d1e-5da69487b1380%22	https://www.signatureglobal.in/images/projects/sunrise-the-premium-floors/banner/Banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/sunrise-the-premium-floors/banner/Banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:23	332028/332028	---M--	200	added ('OK')	image/jpeg	etag:%22510fc-5d9c56f05f780%22	https://www.signatureglobal.in/images/projects/superbia/banner/Desktop-Banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/superbia/banner/Desktop-Banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:24	282485/282485	---M--	200	added ('OK')	image/jpeg	etag:%2244f75-5d9db48067040%22	https://www.signatureglobal.in/images/projects/orchard-avenue2/banner/Banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/orchard-avenue2/banner/Banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:28	341565/341565	---M--	200	added ('OK')	image/jpeg	etag:%225363d-5d9eea4918f80%22	https://www.signatureglobal.in/images/projects/signum-89-I/banner/banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum-89-I/banner/banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:29	972943/972943	---M--	200	added ('OK')	image/jpeg	etag:%22ed88f-5d9a07061b6c0%22	https://www.signatureglobal.in/images/projects/signature-global-city/banner/Banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signature-global-city/banner/Banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:29	587893/587893	---M--	200	added ('OK')	image/jpeg	etag:%228f875-5d9c6292b2a40%22	https://www.signatureglobal.in/images/projects/golf-greens79/banner/Desktop-Banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/golf-greens79/banner/Desktop-Banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:30	796464/796464	---M--	200	added ('OK')	image/jpeg	etag:%22c2730-5d9b01b1e5f00%22	https://www.signatureglobal.in/images/projects/signature-global-mall/banner/Banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signature-global-mall/banner/Banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:33	569399/569399	---M--	200	added ('OK')	image/jpeg	etag:%228b037-5d9efc067ea00%22	https://www.signatureglobal.in/images/projects/signum-37D/banner/DesktopBanner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum-37D/banner/DesktopBanner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:33	461601/461601	---M--	200	added ('OK')	image/jpeg	etag:%2270b21-5d9db9128f900%22	https://www.signatureglobal.in/images/projects/signum-81/banner/Banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum-81/banner/Banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:34	287959/287959	---M--	200	added ('OK')	image/jpeg	etag:%22464d7-5da2bdabfb900%22	https://www.signatureglobal.in/images/green-development-banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/green-development-banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:35	436142/436142	---M--	200	added ('OK')	image/jpeg	etag:%226a7ae-5d9ea97635f40%22	https://www.signatureglobal.in/images/projects/signum95-2/Banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum95-2/Banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:36	588846/588846	---M--	200	added ('OK')	image/jpeg	etag:%228fc2e-5d9ebe55a5e00%22	https://www.signatureglobal.in/images/projects/signum93-II/banner/banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum93-II/banner/banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:36	777879/777879	---M--	200	added ('OK')	image/jpeg	etag:%22bde97-5e33418ca317d%22	https://www.signatureglobal.in/images/solerabanner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/solerabanner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:36	119828/119828	---M--	200	added ('OK')	image/webp	etag:%221d414-5f25c44ed76fb%22	https://www.signatureglobal.in/images/projects/imperial/banner.webp	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/imperial/banner.webp	(from https://www.signatureglobal.in/css/style.css)
12:58:37	8718/8718	---M--	200	added ('OK')	image/webp	etag:%22220e-5f2208a01386e%22	https://www.signatureglobal.in/images/second-sg-bg.webp	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/second-sg-bg.webp	(from https://www.signatureglobal.in/css/style.css)
12:58:37	14533/14533	---M--	200	added ('OK')	image/jpeg	etag:%2238c5-5da3c86433e40%22	https://www.signatureglobal.in/images/newbg.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/newbg.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:37	402/402	---M--	200	added ('OK')	image/svg+xml	etag:%22192-5d88714850600%22	https://www.signatureglobal.in/images/icon/a-down-main.svg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/icon/a-down-main.svg	(from https://www.signatureglobal.in/css/style.css)
12:58:38	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2030%20Oct%202023%2020:01:02%20GMT	https://www.signatureglobal.in/images/proli.svg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/proli.svg	(from https://www.signatureglobal.in/css/style.css)
12:58:38	392/392	---M--	200	added ('OK')	image/svg+xml	etag:%22188-5d85bae554280%22	https://www.signatureglobal.in/images/icon/Right_Arrow_Slide.svg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/icon/Right_Arrow_Slide.svg	(from https://www.signatureglobal.in/css/style.css)
12:58:38	268268/268268	---M--	200	added ('OK')	image/jpeg	etag:%22417ec-5daf69f557a10%22	https://www.signatureglobal.in/images/faqs-banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/faqs-banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:39	392/392	---M--	200	added ('OK')	image/svg+xml	etag:%22188-5d85bae554280%22	https://www.signatureglobal.in/images/icon/Left_Arrow_Slide.svg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/icon/Left_Arrow_Slide.svg	(from https://www.signatureglobal.in/css/style.css)
12:58:39	490/490	---M--	200	added ('OK')	image/svg+xml	etag:%221ea-5d88714850600%22	https://www.signatureglobal.in/images/icon/a-up-main.svg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/icon/a-up-main.svg	(from https://www.signatureglobal.in/css/style.css)
12:58:39	275/275	---M--	200	added ('OK')	image/svg+xml	etag:%22113-5d94fda8ef900%22	https://www.signatureglobal.in/images/icon/black-mn.svg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/icon/black-mn.svg	(from https://www.signatureglobal.in/css/style.css)
12:58:40	385/385	---M--	200	added ('OK')	image/svg+xml	etag:%22181-5d94fdabcbfc0%22	https://www.signatureglobal.in/images/icon/black-pl.svg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/icon/black-pl.svg	(from https://www.signatureglobal.in/css/style.css)
12:58:41	20160/20160	---M--	200	added ('OK')	image/webp	etag:%224ec0-5f25ce0ce1cfd%22	https://www.signatureglobal.in/images/Mission-Vission-banner.webp	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/Mission-Vission-banner.webp	(from https://www.signatureglobal.in/css/style.css)
12:58:41	164581/164581	---M--	200	added ('OK')	image/jpeg	etag:%22282e5-5d94d38f765c0%22	https://www.signatureglobal.in/images/customer-care.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/customer-care.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:41	31936/31936	---M--	200	added ('OK')	image/webp	etag:%227cc0-5f25c76e0e510%22	https://www.signatureglobal.in/images/About-Banner.webp	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/About-Banner.webp	(from https://www.signatureglobal.in/css/style.css)
12:58:41	140868/140868	---M--	200	added ('OK')	image/jpeg	etag:%2222644-5d94d2c63cb00%22	https://www.signatureglobal.in/images/certificate-banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/certificate-banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:42	433836/433836	---M--	200	added ('OK')	image/jpeg	etag:%2269eac-5da64bda75c40%22	https://www.signatureglobal.in/images/projects/signature-global-mall/Workspace-Banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signature-global-mall/Workspace-Banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:42	325987/325987	---M--	200	added ('OK')	image/jpeg	etag:%224f963-5d8d8645e7200%22	https://www.signatureglobal.in/images/Career-Banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/Career-Banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:47	237993/237993	---M--	200	added ('OK')	image/jpeg	etag:%223a1a9-5d9ee49abe840%22	https://www.signatureglobal.in/images/projects/signum37d-III/signum37d-III-banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum37d-III/signum37d-III-banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:47	344648/344648	---M--	200	added ('OK')	image/jpeg	etag:%2254248-5d95022340980%22	https://www.signatureglobal.in/pay-online/pay-online-banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pay-online/pay-online-banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:47	631819/631819	---M--	200	added ('OK')	image/jpeg	etag:%229a40b-5d91193821300%22	https://www.signatureglobal.in/images/projects/superbia/superbia-banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/superbia/superbia-banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:47	950758/950758	---M--	200	added ('OK')	image/jpeg	etag:%22e81e6-5d910f7d21e00%22	https://www.signatureglobal.in/images/projects/golf-greens79/golfgreens79-Banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/golf-greens79/golfgreens79-Banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:48	541111/541111	---M--	200	added ('OK')	image/jpeg	etag:%22841b7-5d9ef904e1240%22	https://www.signatureglobal.in/images/projects/signum-sector36/signum36-banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum-sector36/signum36-banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:49	564001/564001	---M--	200	added ('OK')	image/jpeg	etag:%2289b21-5d9ef6efc6880%22	https://www.signatureglobal.in/images/projects/signum-37-D2/signum-37D2-banner.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum-37-D2/signum-37D2-banner.jpg	(from https://www.signatureglobal.in/css/style.css)
12:58:50	123792/123792	---M--	200	added ('OK')	image/jpeg	etag:%221e390-5dddc5f6f2345%22	https://www.signatureglobal.in/images/projects/signum-plaza37d/sinum37d-bannernew.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum-plaza37d/sinum37d-bannernew.jpg	(from https://www.signatureglobal.in/css/style.css)
